Apply,ปรับใช้,module,Magento_CatalogRuleStaging
Active,ใช้งาน,module,Magento_CatalogRuleStaging
Actions,การกระทำ,module,Magento_CatalogRuleStaging
Action,การกระทำ,module,Magento_CatalogRuleStaging
200,200,module,Magento_CatalogRuleStaging
100,100,module,Magento_CatalogRuleStaging
50,50,module,Magento_CatalogRuleStaging
30,30,module,Magento_CatalogRuleStaging
20,20,module,Magento_CatalogRuleStaging
Your search returned no results.,การค้นหาของคุณไม่มีผลลัพธ์ใด ๆ,module,Magento_CatalogSearch
Yes,ใช่,module,Magento_CatalogSearch
We can't find any items matching these search criteria.,เราไม่พบรายการที่ตรงกับเกณฑ์การค้นหาเหล่านี้,module,Magento_CatalogSearch
up to %1,ถึง %1,module,Magento_CatalogSearch
"Sorry, something went wrong. You can find out more in the error log.",ขอโทษมีบางอย่างผิดพลาด. คุณสามารถหาข้อมูลเพิ่มเติมได้ในบันทึกข้อผิดพลาด,module,Magento_CatalogSearch
Search Weight,น้ำหนักค้นหา,module,Magento_CatalogSearch
Search Settings,ตั้งค่าการค้นหา,module,Magento_CatalogSearch
Search results for: '%1',ผลการค้นหาสำหรับ: '%1',module,Magento_CatalogSearch
Search,ค้นหา,module,Magento_CatalogSearch
Results,ผลลัพธ์,module,Magento_CatalogSearch
Relevance,ความสัมพันธ์กัน,module,Magento_CatalogSearch
Rebuild Catalog product fulltext search index,สร้างดัชนีการค้นหา Fulltext ผลิตภัณฑ์ของแค็ตตาล็อกใหม่,module,Magento_CatalogSearch
Product,สินค้า,module,Magento_CatalogSearch
Popular Search Terms,คำค้นหายอดนิยม,module,Magento_CatalogSearch
Please specify at least one search term.,โปรดระบุคำค้นหาอย่างน้อยหนึ่งคำ,module,Magento_CatalogSearch
No,ไม่,module,Magento_CatalogSearch
name,ชื่อ,module,Magento_CatalogSearch
Modify your search.,แก้ไขการค้นหาของคุณ,module,Magento_CatalogSearch
Minimum Search query length is %1,ความยาวของข้อความค้นหาขั้นต่ำคือ %1,module,Magento_CatalogSearch
Minimal Query Length,ความยาวของการสืบค้นข้อมูลน้อยสุด,module,Magento_CatalogSearch
Maximum Query Length,ความยาวสูงสุดของข้อความค้นหา,module,Magento_CatalogSearch
List,รายการ,module,Magento_CatalogSearch
Home,หน้าหลัก,module,Magento_CatalogSearch
Grid,ตาราง,module,Magento_CatalogSearch
Go to Home Page,ไปยังหน้าหน้าหลัก,module,Magento_CatalogSearch
Don't see what you're looking for?,ไม่เห็นสิ่งที่คุณกำลังมองหา?,module,Magento_CatalogSearch
Category,ประเภท,module,Magento_CatalogSearch
Catalog Search,แคตาล็อกค้นหา,module,Magento_CatalogSearch
Catalog Advanced Search,การค้นหาขั้นสูงในรายการสินค้า,module,Magento_CatalogSearch
Bucket does not exist,ถังไม่มีอยู่,module,Magento_CatalogSearch
All,ทั้งหมด,module,Magento_CatalogSearch
Advanced Search Results,ผลการค้นหาขั้นสูง,module,Magento_CatalogSearch
Advanced Search,การค้นหาขั้นสูง,module,Magento_CatalogSearch
<strong>%1 items</strong> were found using the following search criteria,พบ <strong>%1 รายการ</ strong> โดยใช้เกณฑ์การค้นหาต่อไปนี้,module,Magento_CatalogSearch
<strong>%1 item</strong> were found using the following search criteria,<strong>%1 รายการ</ strong> พบโดยใช้เกณฑ์การค้นหาต่อไปนี้,module,Magento_CatalogSearch
%1 and greater,%1 ขึ้นไป,module,Magento_CatalogSearch
%1 and above,%1 ขึ้นไป,module,Magento_CatalogSearch
%1 - %2,%1 - %2,module,Magento_CatalogSearch
". "" which is inconsistent with state of scope resolver""",". ""ซึ่งไม่สอดคล้องกับสถานะของตัวแก้ปัญหาขอบเขต""",module,Magento_CatalogSearch
Websites,เว็บไซต์,module,Magento_CatalogStaging
Visibility,แสดง,module,Magento_CatalogStaging
View/Edit,ดู/แก้ไข,module,Magento_CatalogStaging
Use Parent Category Settings,ใช้การตั้งค่าใช้แม่แบบ,module,Magento_CatalogStaging
Use Config Settings,ใช้การตั้งค่า Config,module,Magento_CatalogStaging
Use All,ใช้ทั้งหมด,module,Magento_CatalogStaging
Update Name,ชื่อการอัพเดท,module,Magento_CatalogStaging
Update Information,อัพเดตข้อมูล,module,Magento_CatalogStaging
Update %1 from %2 to %3.,ปรับปรุง %1 จาก %2 ถึง %3.,module,Magento_CatalogStaging
Unable to save product,ไม่สามารถบันทึกผลิตภัณฑ์ได้,module,Magento_CatalogStaging
Type,ประเภท,module,Magento_CatalogStaging
Thumbnail,รูปขนาดย่อ,module,Magento_CatalogStaging
The requested price is not found.,ชื่อนี้ใช้อยู่แล้วสำหรับตัวเลือกที่กำหนดเอง โปรดป้อนชื่ออื่น,module,Magento_CatalogStaging
The product will be removed from the update and all scheduled changes will be lost.,การค้นหานี้ไม่มีอยู่แล้ว,module,Magento_CatalogStaging
The image cannot be removed as it has been assigned to the other image role,ข้อความนี้จะปรากฏในตะกร้าสินค้าเมื่อยอดรวมย่อย (หลังจากส่วนลด) ต่ำกว่าจำนวนเงินที่อนุญาตต่ำสุด,module,Magento_CatalogStaging
The category will be removed from the update and all scheduled changes will be lost.,ผลิตภัณฑ์นี้ไม่มีราคาเท่าไร,module,Magento_CatalogStaging
Store View:,มุมมองร้านค้า:,module,Magento_CatalogStaging
Stores Configuration,กำหนดค่าร้านค้า,module,Magento_CatalogStaging
StatusText,StatusText,module,Magento_CatalogStaging
Status,สถานะ,module,Magento_CatalogStaging
Start Time,เวลาเริ่มต้น,module,Magento_CatalogStaging
Start Date,วันที่เริ่มต้น,module,Magento_CatalogStaging
Sort Products By,เรียงสินค้าตาม,module,Magento_CatalogStaging
SKU,รหัสสินค้า,module,Magento_CatalogStaging
Set Product as New,ตั้งค่าผลิตภัณฑ์เป็นใหม่,module,Magento_CatalogStaging
Search Engine Optimization,การเพิ่มประสิทธิภาพการค้นหา,module,Magento_CatalogStaging
Schedule Update,กำหนดเวลาอัปเดต,module,Magento_CatalogStaging
Scheduled Changes,การเปลี่ยนแปลงตามกำหนดการ,module,Magento_CatalogStaging
Save as a New Update,บันทึกเป็นแบบอัปเดตใหม่,module,Magento_CatalogStaging
Remove Product from Update,นำผลิตภัณฑ์ออกจากการอัปเดต,module,Magento_CatalogStaging
Quantity,จำนวน,module,Magento_CatalogStaging
Products,สินค้า,module,Magento_CatalogStaging
product,สินค้า,module,Magento_CatalogStaging
Price,ราคา,module,Magento_CatalogStaging
Preview,ดูตัวอย่าง,module,Magento_CatalogStaging
Path,เส้นทาง,module,Magento_CatalogStaging
New Theme,ธีมใหม่,module,Magento_CatalogStaging
Name,ชื่อ,module,Magento_CatalogStaging
Move to Another Update,ย้ายไปที่การปรับปรุงอื่น,module,Magento_CatalogStaging
Meta Title,ชื่อ Meta,module,Magento_CatalogStaging
Meta Keywords,คำหลัก Meta,module,Magento_CatalogStaging
Meta Description,รายละเอียด Meta,module,Magento_CatalogStaging
Magento\Catalog\Api\Data\ProductInterface,Magento\Catalog\Api\Data\ProductInterface,module,Magento_CatalogStaging
Magento\Catalog\Api\Data\CategoryInterface,Magento\Catalog\Api\Data\CategoryInterface,module,Magento_CatalogStaging
Layout Update XML,อัปเดต XML รูปแบบ XML,module,Magento_CatalogStaging
Layout,แบบ,module,Magento_CatalogStaging
Layered Navigation Price Step,ระดับราคาการนำทางแบบเลเยอร์,module,Magento_CatalogStaging
Invalid attribute %fieldName = %fieldValue.,แอตทริบิวต์ไม่ถูกต้อง %fieldName = %fieldValue,module,Magento_CatalogStaging
Include in Menu,รวมอยู่ในเมนู,module,Magento_CatalogStaging
Images,รูปภาพ,module,Magento_CatalogStaging
ID,ID,module,Magento_CatalogStaging
Future Update in this time range already exists. Select a different range to add a new Future Update.,มีการอัปเดตในอนาคตในช่วงเวลานี้แล้ว เลือกช่วงที่แตกต่างเพื่อเพิ่มการปรับปรุงในอนาคต,module,Magento_CatalogStaging
End Time,เวลาสิ้นสุด,module,Magento_CatalogStaging
End Date,วันสุดท้าย,module,Magento_CatalogStaging
Enabled,เปิดการใช้งาน,module,Magento_CatalogStaging
Enable Category,เปิดใช้งานประเภท,module,Magento_CatalogStaging
Display Settings,ตั้งค่าการแสดง,module,Magento_CatalogStaging
Disabled,ปิดการใช้งาน,module,Magento_CatalogStaging
Design,ออกแบบ,module,Magento_CatalogStaging
Description,รายละเอียด,module,Magento_CatalogStaging
Delete the Update,ลบการปรับปรุง,module,Magento_CatalogStaging
Delete,ลบ,module,Magento_CatalogStaging
Default Product Sorting,การจัดเรียงสินค้าเริ่มต้น,module,Magento_CatalogStaging
Currently Active,ปัจจุบันใช้งานอยู่,module,Magento_CatalogStaging
Could not save Prices.,ไม่สามารถบันทึกราคาได้,module,Magento_CatalogStaging
Could not delete Prices,ไม่สามารถลบราคา,module,Magento_CatalogStaging
Content,เนื้อหา,module,Magento_CatalogStaging
Category Name,ชื่อสินค้า,module,Magento_CatalogStaging
Category Image,รูปภาพหมวดหมู่,module,Magento_CatalogStaging
Categories,หมวดหมู่สินค้า,module,Magento_CatalogStaging
catalog_category,catalog_category,module,Magento_CatalogStaging
AttributeSetText,AttributeSetText,module,Magento_CatalogStaging
Attribute Set,ชุดแอตทริบิวต์,module,Magento_CatalogStaging
"Attribute ""%1"" is required.","ต้องระบุแอตทริบิวต์ ""%1""",module,Magento_CatalogStaging
Apply Design to Products,ปรับใช้การออกแบบให้กับสินค้า,module,Magento_CatalogStaging
Anchor,Anchor,module,Magento_CatalogStaging
Add CMS Block,เพิ่ม CMS Block,module,Magento_CatalogStaging
Action,การกระทำ,module,Magento_CatalogStaging
200,200,module,Magento_CatalogStaging
100,100,module,Magento_CatalogStaging
50,50,module,Magento_CatalogStaging
30,30,module,Magento_CatalogStaging
20,20,module,Magento_CatalogStaging
You need to refresh the cache.,คุณต้องรีเฟรชแคช,module,Magento_CatalogUrlRewrite
Use Categories Path for Product URLs,ใช้หมวดหมู่เส้นทางสำหรับ URL ผลิตภัณฑ์,module,Magento_CatalogUrlRewrite
Product URL Suffix,คำต่อท้าย URL ของผลิตภัณฑ์,module,Magento_CatalogUrlRewrite
Invalid URL key,คีย์ URL ไม่ถูกต้อง,module,Magento_CatalogUrlRewrite
Create Permanent Redirect for URLs if URL Key Changed,สร้างการเปลี่ยนเส้นทางแบบถาวรสำหรับ URL หากมีการเปลี่ยนแปลงคีย์ URL,module,Magento_CatalogUrlRewrite
Create Permanent Redirect for old URL,สร้างการเปลี่ยนเส้นทางแบบถาวรสำหรับ URL เดิม,module,Magento_CatalogUrlRewrite
Category URL Suffix,คำนำหน้า URL หมวดหมู่,module,Magento_CatalogUrlRewrite
Catalog Url Rewrite Staging,แค็ตตาล็อก Url Rewrite Staging,module,Magento_CatalogUrlRewriteStaging
Title,หัวข้อ,module,Magento_CatalogWidget
Template,เทมเพลต,module,Magento_CatalogWidget
SKU,รหัสสินค้า,module,Magento_CatalogWidget
Products Grid Template,เทมเพลตตารางผลิตภัณฑ์,module,Magento_CatalogWidget
Product Attribute,แอตทริบิวต์ผลิตภัณฑ์,module,Magento_CatalogWidget
Please choose a condition to add.,โปรดเลือกเงื่อนไขที่จะเพิ่ม,module,Magento_CatalogWidget
Out of stock,สินค้าหมด,module,Magento_CatalogWidget
Number of Products to Display,จำนวนผลิตภัณฑ์ที่จะแสดง,module,Magento_CatalogWidget
Number of Products per Page,จำนวนผลิตภัณฑ์ต่อหน้า,module,Magento_CatalogWidget
List of Products,รายการสินค้า,module,Magento_CatalogWidget
In stock,สินค้าพร้อมส่ง,module,Magento_CatalogWidget
Display Page Control,การควบคุมหน้าเว็บดิสเพลย์,module,Magento_CatalogWidget
Conditions Combination,การรวมเงื่อนไข,module,Magento_CatalogWidget
Conditions,เงื่อนไข,module,Magento_CatalogWidget
Catalog Products List,แคตตาล็อกรายการสินค้า,module,Magento_CatalogWidget
Cache Lifetime (Seconds),อายุการใช้งาน Cache (วินาที),module,Magento_CatalogWidget
Add to Wish List,เพิ่มเข้าในรายการที่ต้องการ,module,Magento_CatalogWidget
Add to Compare,เพิ่มเพื่อเปรียบเทียบ,module,Magento_CatalogWidget
Add to Cart,เพิ่มในรถเข็น,module,Magento_CatalogWidget
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.",86400 ตามค่าเริ่มต้นหากไม่ได้ตั้งค่า เมื่อต้องการรีเฟรชทันทีให้ล้างแคช Output HTML Output,module,Magento_CatalogWidget
Zip/Postal Code,รหัสไปรษณีย์,module,Magento_Checkout
"You used coupon code ""%1"".","คุณใช้รหัสคูปอง ""%1""",module,Magento_Checkout
Your session has expired,เซสชันของคุณหมดอายุแล้ว,module,Magento_Checkout
Your order number is: %1.,หมายเลขใบสั่งซื้อของคุณคือ: %1,module,Magento_Checkout
Your order # is: <span>%1</span>.,ใบสั่งซื้อของคุณ # คือ: <span>%1</ span>,module,Magento_Checkout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","คุณต้องยืนยันบัญชีของคุณ โปรดตรวจสอบอีเมลของคุณเพื่อดูลิงก์การยืนยันหรือ <a href=""%1"">คลิกที่นี่</a> for a new link.",module,Magento_Checkout
You have no items in your shopping cart.,คุณไม่มีรายการสินค้าในรถเข็นของคุณ,module,Magento_Checkout
You can track your order status by creating an account.,คุณสามารถติดตามสถานะคำสั่งซื้อได้ด้วยการสร้างบัญชี,module,Magento_Checkout
You can create an account after checkout.,คุณสามารถสร้างบัญชีหลังจากเช็คเอาท์,module,Magento_Checkout
You canceled the coupon code.,คุณยกเลิกรหัสคูปองแล้ว,module,Magento_Checkout
You already have an account with us. Sign in or continue as guest.,คุณมีบัญชีอยู่กับเราแล้ว ลงชื่อเข้าใช้หรือดำเนินการต่อในฐานะผู้มาเยือน,module,Magento_Checkout
You added %1 to your shopping cart.,เพิ่ม %1 ไปยังรถเข็นแล้ว,module,Magento_Checkout
What's this?,นี่คืออะไร?,module,Magento_Checkout
We received your order!,เราได้รับคำสั่งซื้อของคุณแล้ว!,module,Magento_Checkout
We found an invalid request for adding product to quote.,เราพบคำขอที่ไม่ถูกต้องสำหรับการเพิ่มผลิตภัณฑ์ในใบเสนอราคา,module,Magento_Checkout
We don't have some of the products you want.,เราไม่มีผลิตภัณฑ์ที่คุณต้องการ,module,Magento_Checkout
We don't have as many of some products as you want.,เราไม่มีผลิตภัณฑ์ใดเป็นจำนวนมากเท่าที่คุณต้องการ,module,Magento_Checkout
We cannot configure the product.,เราไม่สามารถกำหนดค่าผลิตภัณฑ์ได้,module,Magento_Checkout
We cannot apply the coupon code.,เราไม่สามารถใช้รหัสคูปอง,module,Magento_Checkout
We can't update the shopping cart.,เราไม่สามารถอัปเดตตะกร้าสินค้าได้,module,Magento_Checkout
We can't update the item right now.,เราไม่สามารถอัปเดตรายการได้ในขณะนี้,module,Magento_Checkout
We can't remove the item.,เราไม่สามารถนำรายการออก,module,Magento_Checkout
We can't find the quote item.,เราไม่พบรายการใบเสนอราคา,module,Magento_Checkout
We can't find the product.,เราไม่พบผลิตภัณฑ์,module,Magento_Checkout
We can't add this item to your shopping cart right now.,เราไม่สามารถเพิ่มรายการนี้ลงในตะกร้าสินค้าได้ในขณะนี้,module,Magento_Checkout
We adjusted product quantities to fit the required increments.,เราปรับปริมาณผลิตภัณฑ์ให้เหมาะสมกับจำนวนที่ต้องการ,module,Magento_Checkout
We'll send your order confirmation here.,เราจะส่งการยืนยันการสั่งซื้อของคุณที่นี่,module,Magento_Checkout
We'll email you an order confirmation with details and tracking info.,เราจะส่งอีเมลถึงคุณพร้อมยืนยันรายละเอียดและข้อมูลการติดตาม,module,Magento_Checkout
View Details,ดูรายละเอียด,module,Magento_Checkout
View and Edit Cart,ดูและแก้ไขรถเข็น,module,Magento_Checkout
Update Shopping Cart,อัพเดทรถเข็น,module,Magento_Checkout
Update Cart,อัปเดตรถเข็น,module,Magento_Checkout
Update,อัปเดต,module,Magento_Checkout
Unable to save shipping information. Please check input data.,ไม่สามารถบันทึกข้อมูลการจัดส่ง โปรดตรวจสอบข้อมูลการป้อนข้อมูล,module,Magento_Checkout
Totals calculation is not applicable to empty cart,การคำนวณยอดรวมไม่สามารถใช้ได้กับรถเข็นที่ว่างเปล่า,module,Magento_Checkout
Total:,รวม:,module,Magento_Checkout
This quote item does not exist.,รายการใบเสนอราคานี้ไม่มีอยู่,module,Magento_Checkout
There are more than one shipping addresses.,กลุ่มคำเหมือนนี้ไม่มีอยู่แล้ว,module,Magento_Checkout
The product does not exist.,กฎนี้ไม่มีอยู่อีกต่อไป,module,Magento_Checkout
The customer address is not valid.,ไม่สามารถลบร้านค้านี้ได้,module,Magento_Checkout
"The coupon code ""%1"" is not valid.",กฎนี้กำหนดให้กับกฎการแจ้งเตือนอัตโนมัติ %1 การลบกฎนี้จะยกเลิกการมอบหมายโดยอัตโนมัติ,module,Magento_Checkout
Thank you for your purchase!,กลุ่มผู้ใช้งานระบบเครือข่ายของเรา,module,Magento_Checkout
Summary,สรุป,module,Magento_Checkout
Subtotal,ยอดรวม,module,Magento_Checkout
State/Province,รัฐ / จังหวัด,module,Magento_Checkout
"Sorry, guest checkout is not available.",ขออภัยไม่สามารถเช็คเอาต์ได้,module,Magento_Checkout
Something went wrong while processing your order. Please try again later.,เกิดข้อผิดพลาดขณะประมวลผลคำสั่งซื้อของคุณ กรุณาลองใหม่อีกครั้งในภายหลัง.,module,Magento_Checkout
Sign In,ลงชื่อเข้าใช้,module,Magento_Checkout
Shopping Cart Sidebar,รถเข็นสินค้าที่ Sidebar,module,Magento_Checkout
Shopping Cart Items,รายการสินค้าในรถเข็น,module,Magento_Checkout
Shopping Cart,รถเข็นสินค้า,module,Magento_Checkout
Ship To:,ที่อยู่ในการจัดส่งสินค้า :,module,Magento_Checkout
Shipping method is not applicable for empty cart,วิธีการจัดส่งไม่สามารถใช้กับรถเข็นที่ว่างเปล่า,module,Magento_Checkout
Shipping Method:,วิธีการจัดส่งสินค้า:,module,Magento_Checkout
Shipping address is not set,ไม่ได้ตั้งค่าที่อยู่จัดส่ง,module,Magento_Checkout
Shipping Address:,ที่อยู่จัดส่ง:,module,Magento_Checkout
Shipping Address,ที่อยู่จัดส่ง,module,Magento_Checkout
Shipping,การจัดส่ง,module,Magento_Checkout
Ship Here,จัดส่งที่นี่,module,Magento_Checkout
"Separate by "","".","แยกตาม "",""",module,Magento_Checkout
Send Payment Failed Email Copy To,ส่งการชำระเงินไปยังอีเมลไม่ถูกต้อง,module,Magento_Checkout
Send Payment Failed Email Copy Method,ส่งวิธีการคัดลอกอีเมลไม่ผ่านการชำระเงิน,module,Magento_Checkout
Select a new payment method,เลือกวิธีการชำระเงินใหม่,module,Magento_Checkout
See price before order confirmation.,ดูราคาก่อนยืนยันการสั่งซื้อ,module,Magento_Checkout
See Details,ดูรายละเอียด,module,Magento_Checkout
Save in address book,บันทึกในสมุดที่อยู่,module,Magento_Checkout
Save Address,บันทึกที่อยู่,module,Magento_Checkout
Review & Payments,การตรวจทานและการชำระเงิน,module,Magento_Checkout
Remove item,ลบรายการสินค้าออก,module,Magento_Checkout
Remove,ลบ,module,Magento_Checkout
Reason,เหตุผล,module,Magento_Checkout
Quote Lifetime (days),การอ้างอิงเวลาการใช้งาน (วัน),module,Magento_Checkout
Quantity was recalculated from %1 to %2,จำนวนถูกคำนวณใหม่จาก %1 ถึง %2,module,Magento_Checkout
Qty,จำนวน,module,Magento_Checkout
Provided Zip/Postal Code seems to be invalid.,ระบุรหัสไปรษณีย์ / รหัสไปรษณีย์ว่าไม่ถูกต้อง,module,Magento_Checkout
Product Name,ชื่อสินค้า,module,Magento_Checkout
Proceed to Checkout,ทำการสั่งซื้อสินค้า,module,Magento_Checkout
Print receipt,ใบเสร็จรับเงินพิมพ์,module,Magento_Checkout
Price,ราคา,module,Magento_Checkout
Please specify a shipping method.,โปรดระบุวิธีการจัดส่ง,module,Magento_Checkout
Please agree to all the terms and conditions before placing the order.,โปรดยอมรับข้อกำหนดในการให้บริการทั้งหมดก่อนสั่งซื้อ,module,Magento_Checkout
Place Order,สถานที่การสั่งซื้อ,module,Magento_Checkout
Payment Transaction Failed Reminder,การเตือนการทำธุรกรรมการชำระเงินล้มเหลว,module,Magento_Checkout
Payment Transaction Failed,การทำธุรกรรมการชำระเงินล้มเหลว,module,Magento_Checkout
Payment Page,หน้าการชำระเงิน,module,Magento_Checkout
Payment Method:,วิธีการชำระเงิน:,module,Magento_Checkout
Payment Method,วิธีการชำระเงิน,module,Magento_Checkout
Payment Information,ข้อมูลการชำระ,module,Magento_Checkout
Payment Failed Template,แม่แบบการชำระเงินล้มเหลว,module,Magento_Checkout
Payment Failed Email Sender,การชำระเงินไม่ผ่านผู้ส่งอีเมล,module,Magento_Checkout
Payment Failed Emails,การชำระเงินไม่ผ่านอีเมล,module,Magento_Checkout
Payment Failed Email Receiver,ผู้รับการชำระเงินไม่ผ่านการชำระเงิน,module,Magento_Checkout
Payment,การชำระเงิน,module,Magento_Checkout
Password,รหัสผ่าน,module,Magento_Checkout
Page not found.,ไม่พบหน้านี้,module,Magento_Checkout
Out of stock,สินค้าหมด,module,Magento_Checkout
Order Total,ยอดสั่งซื้อทั้งหมด,module,Magento_Checkout
Order Summary,สรุปใบสั่งซื้อ,module,Magento_Checkout
Order #,ใบสั่งซื้อ #,module,Magento_Checkout
Options Details,รายละเอียดทางเลือก,module,Magento_Checkout
One-page checkout is turned off.,เช็คเอาต์แบบหน้าเดียวถูกปิดใช้งาน,module,Magento_Checkout
Number of Items to Display Scrollbar,จำนวนรายการที่จะแสดง Scrollbar,module,Magento_Checkout
Number of Items to Display Pager,จำนวนรายการที่จะแสดงเพจเจอร์,module,Magento_Checkout
Not yet calculated,ยังไม่ได้คำนวณ,module,Magento_Checkout
No Payment method available.,ไม่มีวิธีการชำระเงิน,module,Magento_Checkout
New Address,ที่อยู่ใหม่,module,Magento_Checkout
My Cart Link,ลิงค์รถเข็นของฉัน,module,Magento_Checkout
My Cart (1 item),รถเข็นของฉัน (1 รายการ),module,Magento_Checkout
My Cart (%1 items),รถเข็นของฉัน (%1 รายการ),module,Magento_Checkout
My Cart,รถเข็นของฉัน,module,Magento_Checkout
My billing and shipping address are the same,ที่อยู่สำหรับเรียกเก็บเงินและที่อยู่จัดส่งของฉันเหมือนกัน,module,Magento_Checkout
Message,ข้อความ,module,Magento_Checkout
Maximum Number of Items to Display in Order Summary,จำนวนรายการสูงสุดที่จะแสดงในสรุปใบสั่งซื้อ,module,Magento_Checkout
Maximum Number of Items to Display,จำนวนรายการที่จะแสดงผลสูงสุด,module,Magento_Checkout
Login,ลงชื่อเข้าใช้,module,Magento_Checkout
Loading...,กำลังโหลด ...,module,Magento_Checkout
Load customer quote error,ข้อผิดพลาดในการโหลดคำอ้างอิงของลูกค้า,module,Magento_Checkout
items,รายการ,module,Magento_Checkout
Items,รายการ,module,Magento_Checkout
item,ชิ้น,module,Magento_Checkout
Item,ชิ้น,module,Magento_Checkout
is required.,จำเป็น,module,Magento_Checkout
Invalid shipping method,วิธีการจัดส่งไม่ถูกต้อง,module,Magento_Checkout
Invalid method: %1,วิธีไม่ถูกต้อง: %1,module,Magento_Checkout
Invalid data,ข้อมูลไม่ถูกต้อง,module,Magento_Checkout
Incl. Tax,รวมภาษีมูลค่าเพิ่ม,module,Magento_Checkout
If you believe it is the right one you can ignore this notice.,หากคุณเชื่อว่าเป็นทางเลือกที่เหมาะสมคุณสามารถเพิกเฉยกับการแจ้งเตือนนี้,module,Magento_Checkout
Guest checkout is disabled.,เช็คเอาต์สำหรับแขกถูกปิดใช้งาน,module,Magento_Checkout
Forgot Your Password?,ลืมรหัสผ่านของคุณ?,module,Magento_Checkout
Forgot an Item?,ลืมรายการสินค้า?,module,Magento_Checkout
For delivery questions.,สำหรับคำถามเกี่ยวกับการจัดส่ง,module,Magento_Checkout
Field,ฟิลด์,module,Magento_Checkout
Excl. Tax,ไม่รวมภาษีมูลค่าเพิ่ม,module,Magento_Checkout
Example:,ตัวอย่าง:,module,Magento_Checkout
Estimate Tax,Estimate Tax,module,Magento_Checkout
Estimate Shipping and Tax,ประมาณค่าขนส่งและภาษี,module,Magento_Checkout
Estimated Total,จำนวนรวมโดยประมาณ,module,Magento_Checkout
Error message!,ข้อความผิดพลาด,module,Magento_Checkout
Error!,ผิดพลาด!,module,Magento_Checkout
Enter discount code,ป้อนรหัสส่วนลด,module,Magento_Checkout
Enable Onepage Checkout,เปิดใช้การชำระเงินแบบ Onepage,module,Magento_Checkout
"Email template chosen based on theme fallback when ""Default"" option is selected.","เทมเพลตอีเมลที่จะย้อนกลับมาเป็นแบบเดิมเมื่อเลือกตัวเลือก ""เริ่มต้น""",module,Magento_Checkout
Email Address,ที่อยู่อีเมล,module,Magento_Checkout
Edit Your Cart,แก้ไขรถเข็นของคุณ,module,Magento_Checkout
Edit item parameters,แก้ไขพารามิเตอร์ของรายการ,module,Magento_Checkout
Edit,แก้ไข,module,Magento_Checkout
edit,แก้ไข,module,Magento_Checkout
Display Shopping Cart Sidebar,แสดงรถเข็นสินค้าที่ Sidebar,module,Magento_Checkout
Display number of items in cart,แสดงจำนวนรายการในรถเข็น,module,Magento_Checkout
Display item quantities,แสดงจำนวนรายการสินค้า,module,Magento_Checkout
Display Cart Summary,แสดงสรุปรายละเอียดรถเข็น,module,Magento_Checkout
Display Billing Address On,แสดงที่อยู่การเรียกเก็บเงิน,module,Magento_Checkout
DB exception,ข้อยกเว้น DB,module,Magento_Checkout
Date & Time:,วันที่และเวลา:,module,Magento_Checkout
Customer is already registered,ลูกค้าได้ลงทะเบียนแล้ว,module,Magento_Checkout
Customer:,ลูกค้า:,module,Magento_Checkout
Country,ประเทศ,module,Magento_Checkout
Continue Shopping,เลือกซื้อสินค้าต่อ,module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","คลิก <a href=""%1""> ที่นี่ </a> เพื่อทำการช็อปปิ้งต่อ",module,Magento_Checkout
Clear Shopping Cart,ล้างรถเข็น,module,Magento_Checkout
City,เมือง,module,Magento_Checkout
Checkout Type,ประเภท Checkout,module,Magento_Checkout
Checkout Options,ตัวเลือกการสั่งซื้อ,module,Magento_Checkout
Checkout,สั่งซื้อสินค้า,module,Magento_Checkout
Cart Subtotal,ยอดรวมยอดขาย,module,Magento_Checkout
"Carrier with such method not found: %1, %2","ไม่พบผู้ให้บริการด้วยวิธีดังกล่าว: %1, %2",module,Magento_Checkout
Cancel Coupon,ยกเลิกคูปอง,module,Magento_Checkout
Cancel,ยกเลิก,module,Magento_Checkout
Billing Address:,ที่อยู่ในการจัดส่งบิล:,module,Magento_Checkout
Are you sure you would like to remove this item from the shopping cart?,คุณแน่ใจหรือไม่ว่าต้องการนำรายการนี้ออกจากตะกร้าสินค้า?,module,Magento_Checkout
Apply Discount Code,ใช้รหัสส่วนลด,module,Magento_Checkout
Apply Discount,ปรับใช้ส่วนลด,module,Magento_Checkout
An error occurred on the server. Please try to place the order again.,เกิดข้อผิดพลาดขึ้นบนเซิร์ฟเวอร์ โปรดลองสั่งซื้ออีกครั้ง,module,Magento_Checkout
Allow Guest Checkout,อนุญาตให้บุคลทั่วไปสั่งซื้อได้,module,Magento_Checkout
A letter with further instructions will be sent to your email.,จดหมายที่มีคำแนะนำเพิ่มเติมจะถูกส่งไปที่อีเมลของคุณ,module,Magento_Checkout
After Adding a Product Redirect to Shopping Cart,หลังจากเพิ่มสินค้าแล้วเปลี่ยนเส้นทางไปยังรถเข็นสินค้า,module,Magento_Checkout
%1 was updated in your shopping cart.,%1 ได้รับการอัปเดตในตะกร้าสินค้าของคุณแล้ว,module,Magento_Checkout
%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface,%1 ไม่ขยาย \Magento\Checkout\CustomerData\ItemInterface,module,Magento_Checkout
